(a5,b4)     (a16,b1)    (a27,b20)   (a36,b57)   (a46,b42)   (a55,b45)
(a5,b5)     (a16,b2)    (a27,b24)   (a37,b1)    (a46,b43)   (a55,b46)
(a5,b7)     (a16,b3)    (a27,b25)   (a37,b3)    (a46,b47)   (a55,b47)
(a5,b8)     (a16,b9)    (a27,b28)   (a37,b4)    (a46,b49)   (a55,b49)
(a5,b9)     (a16,b13)   (a27,b29)   (a37,b8)    (a46,b51)   (a55,b51)
(a5,b10)    (a16,b20)   (a27,b34)   (a37,b9)    (a46,b55)   (a55,b53)
(a5,b11)    (a16,b21)   (a27,b35)   (a37,b10)   (a47,b1)    (a55,b56)
(a5,b18)    (a16,b23)   (a27,b36)   (a37,b11)   (a47,b3)    (a55,b59)
(a5,b20)    (a16,b27)   (a27,b37)   (a37,b12)   (a47,b5)    (a55,b60)
(a5,b27)    (a16,b28)   (a27,b40)   (a37,b14)   (a47,b6)    (a56,b4)
(a5,b30)    (a16,b30)   (a27,b41)   (a37,b17)   (a47,b7)    (a56,b6)
(a5,b34)    (a16,b35)   (a27,b43)   (a37,b19)   (a47,b8)    (a56,b7)
(a5,b36)    (a16,b38)   (a27,b56)   (a37,b20)   (a47,b11)   (a56,b8)
(a5,b43)    (a16,b41)   (a27,b57)   (a37,b21)   (a47,b12)   (a56,b10)
(a5,b48)    (a16,b44)   (a27,b58)   (a37,b23)   (a47,b13)   (a56,b13)
(a5,b52)    (a16,b47)   (a27,b59)   (a37,b24)   (a47,b15)   (a56,b15)
(a5,b56)    (a16,b52)   (a28,b1)    (a37,b25)   (a47,b16)   (a56,b16)
(a5,b57)    (a16,b53)   (a28,b2)    (a37,b27)   (a47,b20)   (a56,b20)
(a5,b59)    (a16,b54)   (a28,b4)    (a37,b28)   (a47,b22)   (a56,b22)
(a6,b1)     (a16,b55)   (a28,b5)    (a37,b29)   (a47,b23)   (a56,b23)
(a6,b3)     (a16,b58)   (a28,b7)    (a37,b30)   (a47,b24)   (a56,b24)
(a6,b4)     (a16,b60)   (a28,b8)    (a37,b34)   (a47,b25)   (a56,b27)
(a6,b7)     (a17,b7)    (a28,b11)   (a37,b35)   (a47,b26)   (a56,b29)
(a6,b8)     (a17,b11)   (a28,b15)   (a37,b37)   (a47,b30)   (a56,b31)
(a6,b10)    (a17,b13)   (a28,b17)   (a37,b38)   (a47,b34)   (a56,b34)
(a6,b13)    (a17,b14)   (a28,b23)   (a37,b39)   (a47,b35)   (a56,b37)
(a6,b24)    (a17,b15)   (a28,b26)   (a37,b40)   (a47,b37)   (a56,b38)
(a6,b25)    (a17,b16)   (a28,b27)   (a37,b42)   (a47,b39)   (a56,b39)
(a6,b34)    (a17,b19)   (a28,b28)   (a37,b43)   (a47,b47)   (a56,b40)
(a6,b35)    (a17,b20)   (a28,b32)   (a37,b44)   (a47,b49)   (a56,b41)
(a6,b36)    (a17,b24)   (a28,b36)   (a37,b45)   (a47,b52)   (a56,b45)
(a6,b38)    (a17,b27)   (a28,b38)   (a37,b52)   (a47,b56)   (a56,b47)
(a6,b40)    (a17,b28)   (a28,b39)   (a37,b54)   (a48,b2)    (a56,b49)
(a6,b47)    (a17,b29)   (a28,b43)   (a37,b58)   (a48,b3)    (a56,b51)
(a6,b50)    (a17,b31)   (a28,b50)   (a37,b60)   (a48,b4)    (a56,b53)
(a6,b52)    (a17,b35)   (a28,b53)   (a38,b1)    (a48,b6)    (a56,b56)
(a6,b56)    (a17,b38)   (a28,b54)   (a38,b7)    (a48,b9)    (a57,b4)
(a6,b59)    (a17,b45)   (a28,b58)   (a38,b8)    (a48,b10)   (a57,b5)
(a7,b2)     (a17,b49)   (a28,b59)   (a38,b9)    (a48,b11)   (a57,b6)
(a7,b4)     (a17,b53)   (a29,b1)    (a38,b10)   (a48,b14)   (a57,b8)
(a7,b13)    (a17,b54)   (a29,b2)    (a38,b11)   (a48,b15)   (a57,b9)
(a7,b14)    (a18,b1)    (a29,b5)    (a38,b13)   (a48,b16)   (a57,b15)
(a7,b18)    (a18,b2)    (a29,b7)    (a38,b15)   (a48,b17)   (a57,b21)
(a7,b19)    (a18,b4)    (a29,b12)   (a38,b17)   (a48,b21)   (a57,b27)
(a7,b21)    (a18,b6)    (a29,b15)   (a38,b18)   (a48,b22)   (a57,b28)
(a7,b22)    (a18,b8)    (a29,b18)   (a38,b19)   (a48,b23)   (a57,b31)
(a7,b23)    (a18,b11)   (a29,b25)   (a38,b20)   (a48,b24)   (a57,b32)
(a7,b25)    (a18,b12)   (a29,b26)   (a38,b22)   (a48,b27)   (a57,b33)
(a7,b29)    (a18,b13)   (a29,b27)   (a38,b23)   (a48,b30)   (a57,b37)
(a7,b33)    (a18,b15)   (a29,b29)   (a38,b26)   (a48,b32)   (a57,b39)
(a7,b34)    (a18,b16)   (a29,b31)   (a38,b29)   (a48,b34)   (a57,b40)
(a7,b36)    (a18,b17)   (a29,b34)   (a38,b33)   (a48,b35)   (a57,b41)
(a7,b44)    (a18,b22)   (a29,b35)   (a38,b35)   (a48,b37)   (a57,b43)
(a7,b55)    (a18,b30)   (a29,b37)   (a38,b37)   (a48,b38)   (a57,b47)
(a7,b56)    (a18,b31)   (a29,b38)   (a38,b38)   (a48,b40)   (a57,b48)
(a7,b59)    (a18,b32)   (a29,b43)   (a38,b43)   (a48,b43)   (a57,b53)
(a8,b1)     (a18,b33)   (a29,b46)   (a38,b45)   (a48,b46)   (a57,b54)
(a8,b3)     (a18,b35)   (a29,b47)   (a38,b47)   (a48,b47)   (a58,b2)
(a8,b4)     (a18,b38)   (a29,b48)   (a38,b50)   (a48,b48)   (a58,b7)
(a8,b5)     (a18,b40)   (a29,b49)   (a38,b52)   (a48,b49)   (a58,b9)
(a8,b7)     (a18,b46)   (a29,b52)   (a38,b53)   (a48,b51)   (a58,b10)
(a8,b11)    (a18,b47)   (a29,b55)   (a38,b58)   (a48,b53)   (a58,b15)
(a8,b12)    (a18,b51)   (a29,b56)   (a38,b59)   (a48,b54)   (a58,b17)
(a8,b21)    (a18,b53)   (a29,b58)   (a38,b60)   (a48,b58)   (a58,b19)
(a8,b22)    (a18,b59)   (a30,b2)    (a39,b1)    (a48,b60)   (a58,b22)
(a8,b27)    (a19,b2)    (a30,b6)    (a39,b3)    (a49,b1)    (a58,b23)
(a8,b30)    (a19,b5)    (a30,b9)    (a39,b4)    (a49,b5)    (a58,b24)
(a8,b31)    (a19,b8)    (a30,b10)   (a39,b16)   (a49,b8)    (a58,b25)
(a8,b36)    (a19,b11)   (a30,b11)   (a39,b23)   (a49,b10)   (a58,b26)
(a8,b40)    (a19,b14)   (a30,b13)   (a39,b24)   (a49,b11)   (a58,b28)
(a8,b41)    (a19,b20)   (a30,b14)   (a39,b25)   (a49,b12)   (a58,b33)
(a8,b45)    (a19,b21)   (a30,b15)   (a39,b28)   (a49,b20)   (a58,b35)
(a8,b47)    (a19,b25)   (a30,b16)   (a39,b29)   (a49,b22)   (a58,b37)
(a8,b49)    (a19,b29)   (a30,b17)   (a39,b31)   (a49,b24)   (a58,b38)
(a8,b50)    (a19,b30)   (a30,b18)   (a39,b32)   (a49,b25)   (a58,b40)
(a8,b52)    (a19,b42)   (a30,b20)   (a39,b36)   (a49,b28)   (a58,b43)
(a8,b55)    (a19,b44)   (a30,b24)   (a39,b37)   (a49,b31)   (a58,b46)
(a8,b60)    (a19,b47)   (a30,b28)   (a39,b38)   (a49,b35)   (a58,b48)
(a9,b5)     (a19,b51)   (a30,b30)   (a39,b44)   (a49,b36)   (a58,b49)
(a9,b6)     (a19,b53)   (a30,b32)   (a39,b52)   (a49,b47)   (a58,b51)
(a9,b12)    (a19,b54)   (a30,b35)   (a39,b53)   (a49,b48)   (a58,b53)
(a9,b16)    (a19,b58)   (a30,b39)   (a39,b56)   (a49,b49)   (a58,b55)
(a9,b17)    (a19,b60)   (a30,b40)   (a39,b57)   (a49,b50)   (a58,b60)
(a9,b20)    (a20,b2)    (a30,b41)   (a39,b59)   (a49,b53)   (a59,b2)
(a9,b24)    (a20,b7)    (a30,b43)   (a39,b60)   (a49,b54)   (a59,b3)
(a9,b25)    (a20,b8)    (a30,b46)   (a40,b5)    (a49,b56)   (a59,b5)
(a9,b26)    (a20,b9)    (a30,b51)   (a40,b14)   (a49,b59)   (a59,b7)
(a9,b27)    (a20,b11)   (a30,b54)   (a40,b16)   (a49,b60)   (a59,b11)
(a9,b28)    (a20,b13)   (a30,b55)   (a40,b24)   (a50,b2)    (a59,b12)
(a9,b29)    (a20,b16)   (a30,b56)   (a40,b26)   (a50,b3)    (a59,b13)
(a9,b30)    (a20,b19)   (a30,b57)   (a40,b27)   (a50,b5)    (a59,b15)
(a9,b31)    (a20,b23)   (a30,b59)   (a40,b28)   (a50,b8)    (a59,b16)
(a9,b44)    (a20,b24)   (a30,b60)   (a40,b30)   (a50,b11)   (a59,b17)
(a9,b50)    (a20,b28)   (a31,b3)    (a40,b31)   (a50,b16)   (a59,b21)
(a9,b54)    (a20,b32)   (a31,b4)    (a40,b33)   (a50,b18)   (a59,b23)
(a9,b56)    (a20,b35)   (a31,b5)    (a40,b37)   (a50,b19)   (a59,b27)
(a9,b57)    (a20,b40)   (a31,b6)    (a40,b38)   (a50,b23)   (a59,b29)
(a10,b4)    (a20,b41)   (a31,b7)    (a40,b41)   (a50,b25)   (a59,b30)
(a10,b5)    (a20,b43)   (a31,b9)    (a40,b45)   (a50,b28)   (a59,b32)
(a10,b8)    (a20,b45)   (a31,b11)   (a40,b48)   (a50,b33)   (a59,b33)
(a10,b14)   (a20,b46)   (a31,b14)   (a40,b49)   (a50,b34)   (a59,b34)
(a10,b15)   (a20,b50)   (a31,b20)   (a40,b51)   (a50,b36)   (a59,b35)
(a10,b16)   (a20,b51)   (a31,b21)   (a40,b52)   (a50,b38)   (a59,b36)
(a10,b19)   (a20,b54)   (a31,b24)   (a40,b59)   (a50,b41)   (a59,b37)
(a10,b23)   (a20,b56)   (a31,b26)   (a41,b11)   (a50,b46)   (a59,b42)
(a10,b24)   (a21,b9)    (a31,b28)   (a41,b14)   (a50,b47)   (a59,b43)
(a10,b25)   (a21,b10)   (a31,b38)   (a41,b17)   (a50,b48)   (a59,b44)
(a10,b27)   (a21,b11)   (a31,b41)   (a41,b22)   (a50,b50)   (a59,b47)
(a10,b36)   (a21,b13)   (a31,b44)   (a41,b25)   (a50,b52)   (a59,b50)
(a10,b37)   (a21,b14)   (a31,b45)   (a41,b27)   (a50,b55)   (a59,b51)
(a10,b40)   (a21,b18)   (a31,b46)   (a41,b28)   (a51,b2)    (a59,b52)
(a10,b41)   (a21,b19)   (a31,b49)   (a41,b30)   (a51,b3)    (a59,b54)
(a10,b43)   (a21,b20)   (a31,b50)   (a41,b32)   (a51,b5)    (a59,b56)
(a10,b44)   (a21,b26)   (a31,b53)   (a41,b34)   (a51,b6)    (a59,b58)
(a10,b46)   (a21,b29)   (a31,b54)   (a41,b35)   (a51,b8)    (a59,b60)
(a10,b47)   (a21,b30)   (a31,b56)   (a41,b41)   (a51,b13)   (a60,b4)
(a10,b53)   (a21,b31)   (a31,b58)   (a41,b45)   (a51,b16)   (a60,b9)
(a10,b58)   (a21,b32)   (a31,b59)   (a41,b46)   (a51,b17)   (a60,b10)
(a10,b59)   (a21,b34)   (a32,b1)    (a41,b48)   (a51,b19)   (a60,b15)
(a10,b60)   (a21,b37)   (a32,b4)    (a41,b51)   (a51,b21)   (a60,b19)
(a11,b4)    (a21,b40)   (a32,b6)    (a41,b52)   (a51,b22)   (a60,b20)
(a11,b6)    (a21,b44)   (a32,b12)   (a41,b53)   (a51,b23)   (a60,b23)
(a11,b7)    (a21,b46)   (a32,b13)   (a41,b55)   (a51,b26)   (a60,b24)
(a11,b12)   (a21,b55)   (a32,b18)   (a41,b57)   (a51,b27)   (a60,b33)
(a11,b14)   (a21,b59)   (a32,b19)   (a41,b60)   (a51,b33)   (a60,b34)
(a11,b15)   (a22,b4)    (a32,b21)   (a42,b1)    (a51,b34)   (a60,b37)
(a11,b16)   (a22,b6)    (a32,b23)   (a42,b8)    (a51,b37)   (a60,b38)
(a11,b21)   (a22,b9)    (a32,b25)   (a42,b10)   (a51,b41)   (a60,b40)
(a11,b22)   (a22,b10)   (a32,b28)   (a42,b12)   (a51,b44)   (a60,b48)
(a11,b27)   (a22,b13)   (a32,b29)   (a42,b15)   (a51,b47)   (a60,b50)
(a11,b32)   (a22,b17)   (a32,b32)   (a42,b16)   (a51,b53)   (a60,b52)
(a11,b33)   (a22,b24)   (a32,b33)   (a42,b17)   (a51,b55)   (a60,b56)
(a11,b37)   (a22,b25)   (a32,b34)   (a42,b19)   (a51,b56)   (a60,b57);

param 
c [*,*]
:        b1          b10         b11         b12          b13          b14   :=
a1    -32.4502       .           .        -94.032     -31.9248       -1.50154
a10      .           .           .           .           .           -8.71068
a11      .           .           .        -81.9553       .           -5.71272
a13      .           .        -97.4783       .           .          -64.0831
a14    -6.60086   -72.5352       .           .           .             .
a15    -5.0304    -61.0845    -90.0661     -9.51194      .             .
a16    -9.9227       .           .           .        -60.1771         .
a17      .           .        -84.6264       .          0.0132316    -6.04863
a18     1.83123      .         -3.56925   -82.6743    -41.7608         .
a19      .           .        -56.7116       .           .          -68.476
a2    -68.4631       .           .        -16.8374    -13.451       -86.6581
a20      .           .        -81.0956       .        -98.1304         .
a21      .        -39.5722    -14.8679       .        -30.3492      -84.2713
a22      .        -11.8278       .           .        -10.9852         .
a23   -14.0136       .         -8.65717    -3.13309   -10.6055         .
a24      .           .        -51.0629    -36.1761    -16.9771         .
a25      .           .           .        -51.7583    -26.7139       -3.86359
a26   -68.8877       .           .           .        -73.0091         .
a27      .           .           .        -76.1223    -88.1771      -35.9178
a28    -1.88411      .        -84.3213       .           .             .
a29   -56.5126       .           .        -46.9842       .             .
a3       .           .        -95.7448    -85.5399      7.95907     -22.2075
a30      .        -65.4799    -12.4088       .        -39.9602      -20.8127
a31      .           .        -98.3431       .           .          -82.3194
a32   -96.3611       .           .        -95.211     -76.7644         .
a33      .        -22.2281    -78.4665       .           .             .
a34   -18.5843       .        -19.1331    -98.6847      9.19738        .
a36   -95.0225       .           .        -28.0323       .          -99.4706
a37    -5.1928    -84.48       -3.28896   -89.0257       .            1.04006
a38   -17.151      -8.06849   -37.9217       .        -66.2138         .
a39   -74.7895       .           .           .           .             .
a4       .           .           .           .           .           -7.29152
a40      .           .           .           .           .          -82.7475
a41      .           .        -67.9358       .           .          -89.0044
a42   -34.5941    -91.8093       .        -32.2864       .             .
a43      .          8.14742   -29.7824    -12.9728       .             .
a44      .        -35.7586    -15.3171       .           .             .
a45   -93.2978    -41.5212       .           .        -81.4295      -82.4132
a46      .           .           .           .           .          -27.4387
a47    -9.82686      .        -42.2968    -57.6015    -69.6849         .
a48      .        -79.3248    -31.4307       .           .          -57.9986
a49   -67.8913      7.58907     2.93794    -4.65522      .             .
a5       .        -25.7798    -41.9704       .           .             .
a50      .           .         -8.38931      .           .             .
a51      .           .           .           .        -78.4987         .
a52   -28.9567    -36.9725       .        -43.1467       .          -50.0681
a53      .           .        -64.6987      2.57453   -23.195          .
a54    -5.73937      .           .          9.57509      .             .
a56      .        -95.3081       .           .        -39.7147         .
a58      .        -38.8823       .           .           .             .
a59      .           .         -5.94707   -48.3644    -34.5649         .
a6    -76.3134    -70.0619       .           .        -46.6563         .
a60      .        -38.7062       .           .           .             .
a7       .           .           .           .          8.48412     -15.4039
a8    -20.9394       .        -20.1244    -44.1116       .             .
a9       .           .           .        -13.5704       .             .

:        b15          b16          b17         b18         b19         b2    :=
a1       .            .            .        -55.6741    -73.4285       .
a10    -3.90481    -89.2639        .           .        -80.7155       .
a11   -28.3186     -89.6012        .           .           .           .
a12      .            .            .        -20.064     -45.5898    -86.5183
a13      .            .            .        -65.9575       .           .
a14      .         -15.0811        .           .           .        -19.157
a15   -55.0311        .            .         -1.83473     9.33164      .
a16      .            .            .           .           .        -16.6699
a17   -74.9834     -46.4018        .           .        -80.6869       .
a18   -79.8687       4.28486    -23.3635       .           .        -75.1285
a19      .            .            .           .           .        -10.3205
a2       .            .         -72.8544       .         -8.44434    -9.32868
a20      .           5.10277       .           .        -92.2452    -34.5487
a21      .            .            .        -29.5901    -57.0133       .
a22      .            .         -32.5835       .           .           .
a23      .            .         -24.8469       .           .           .
a24   -21.1633     -85.9739        .           .        -93.8331       .
a25   -25.735         .            .        -20.0888       .           .
a26   -68.1392      -1.42608    -72.8464    -66.9134       .           .
a27   -95.7699        .            .           .           .           .
a28    -4.47091       .         -79.1526       .           .        -97.9571
a29    -7.46898       .            .        -45.2442       .        -22.3501
a30   -89.9006       5.77119    -18.8426    -50.1513       .        -49.1363
a32      .            .            .          3.41542   -60.9574       .
a33      .         -40.4958        .           .        -89.4228       .
a34      .         -15.612         .           .           .          9.94508
a35   -40.3515        .         -56.3507       .        -60.1482       .
a36   -27.3489        .            .        -91.8584       .           .
a37      .            .         -65.1778       .        -29.2205       .
a38   -78.868         .         -99.2557    -92.6143    -83.8155       .
a39      .          -0.453141      .           .           .           .
a4       .         -58.5049        .        -47.1523     -2.38145      .
a40      .         -49.8815        .           .           .           .
a41      .            .         -40.8285       .           .           .
a42   -14.5225       5.76099    -87.0258       .        -14.595        .
a43   -23.1364        .            .         -7.47177   -75.0065    -76.9455
a44   -20.5557     -15.7859       5.38414      .           .           .
a45   -94.6581     -95.8888     -17.5581       .         -4.203     -84.4905
a46      .            .            .           .        -80.9656    -27.8637
